obpm_bpm,4_seas_past_obpm_playoffs,5_seas_past_obpm_playoffs,5_euc_clones_obpm,3_euc_clones_obpm,vorp_regseas,5_cos_clones_obpm,4_euc_clones_obpm,pie_adv,2_euc_clones_obpm,4_cos_clones_obpm,1_pear_clones_obpm,5_pear_clones_obpm,3_seas_past_obpm_playoffs,3_yr_rolling_avg_obpm_playoffs,4_pear_clones_obpm,3_cos_clones_obpm,pass%_drives,fg%_drives,1_euc_clones_obpm,1_seas_past_obpm_playoffs,2_yr_rolling_avg_obpm_playoffs,painttouch pts_shooting_eff,3_pear_clones_obpm,1_cos_clones_obpm,pts%_drives,+/-_trad,avg speed off_speed,3pa_trad,tov%_drives,pull upfg%_shooting_eff,ft%_drives,3pm_trad,fgm_trad,tov_trad,3p%_catch&shoot,mr_fg%_shootingzone,2_pear_clones_obpm,oreb_oreb,ftm_trad,2_cos_clones_obpm,poss_adv,fgm%ast_scoring,to ratio_adv,fga_trad,ftm_drives,3fgm%ast_scoring,ast/to_adv,fg%_pullup,pf%_drives,season,obpm_playoffs,2_yr_roll_obpm_bpm,2_yr_roll_pie_adv,2_yr_roll_vorp_regseas,3_yr_roll_obpm_bpm,3_yr_roll_pie_adv,3_yr_roll_vorp_regseas,4_yr_roll_obpm_bpm,4_yr_roll_pie_adv,4_yr_roll_vorp_regseas,5_yr_roll_obpm_bpm,5_yr_roll_pie_adv,5_yr_roll_vorp_regseas,player
2.3,0.6,0.6,2.26,2.5333333333333337,1.6,-0.2199999999999999,2.0500000000000003,10.3,3.2,0.225,1.0,1.2200000000000002,1.2,2.533333333333333,0.7250000000000001,0.0666666666666667,26.0,49.0,3.0,3.4,3.2,0.6,0.2666666666666666,3.2,69.0,0.3,4.74,9.5,4.9,42.6,78.2,3.6,11.3,2.4,46.0,48.9,-0.0999999999999999,0.7,2.6,2.1,5398,36.3,6.8,25.1,0.9,66.5,2.44,42.7,5.3,2020,2.4,1.95,10.600000000000001,2.1,2.433333333333333,11.233333333333334,2.333333333333333,2.4,11.225000000000001,2.3249999999999997,1.6600000000000001,10.559999999999999,1.94,CJ McCollum
5.0,1.2,0.6,2.02,2.8000000000000003,2.4,-1.8,2.625,12.3,2.9,-1.7,-0.4,0.3800000000000001,3.0,2.9333333333333336,0.7750000000000001,-0.5,28.8,51.3,2.4,2.4,2.9,0.4,1.2666666666666668,3.2,75.1,6.2,4.72,12.6,4.2,41.9,84.2,5.1,12.2,2.0,47.6,48.9,1.4,0.7,3.2,1.25,3333,43.2,5.3,26.5,1.0,61.5,3.43,41.9,7.3,2021,-0.4,2.1999999999999997,10.3,1.7000000000000002,2.0666666666666664,10.5,1.9333333333333333,2.4,11.0,2.15,2.38,11.040000000000001,2.1799999999999997,CJ McCollum
3.2,3.0,1.2,1.6599999999999997,2.433333333333333,2.1,-2.68,1.5499999999999998,11.9,2.9,-3.175,1.0,-1.78,3.4,1.7999999999999998,-2.025,-3.233333333333333,33.9,49.3,2.4,-0.4,1.0,0.5,-0.9333333333333332,0.3,60.8,-1.6,4.68,10.6,5.6,43.0,67.7,4.1,12.1,2.9,43.1,47.4,-0.1999999999999999,0.9,2.6,-2.5,4437,39.2,7.6,26.2,0.7,65.9,2.48,42.9,4.6,2022,2.6,3.65,11.3,2.0,3.133333333333333,10.966666666666669,1.9333333333333333,2.8,10.95,2.05,2.92,11.26,2.2,CJ McCollum
0.6,0.6,0.6,-0.2599999999999999,-0.5666666666666665,0.9,-1.2200000000000002,0.1,8.2,-2.8,-1.6,-1.6,-1.6800000000000002,0.6,0.6,-1.75,-1.6666666666666667,20.9,42.1,0.9,0.6,0.6,0.5,-1.6666666666666667,-1.6,65.5,0.1,4.33,12.6,4.3,39.3,76.5,4.6,8.4,2.3,38.3,41.9,-1.7000000000000002,0.4,3.0,-1.7000000000000002,3076,72.2,8.5,20.6,0.4,91.5,0.9,39.9,12.2,2016,-6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CJ Miles
1.2,1.2,1.2,-2.22,-3.0,1.1,-0.6599999999999999,-2.35,8.6,-4.2,-0.375,7.4,1.3600000000000003,1.2,-6.3,2.1500000000000004,0.4000000000000001,24.2,44.4,-6.5,-6.3,-6.3,0.7,1.4666666666666668,-2.6,66.7,2.1,4.32,11.3,5.0,36.6,95.0,4.7,7.8,1.1,42.1,35.7,3.5,0.4,2.3,-1.5,3609,80.1,5.2,17.9,0.3,95.3,1.2,38.5,8.3,2017,-2.3,0.6,8.2,0.9,0.6,8.2,0.9,0.6,8.2,0.9,0.6,8.2,0.9,CJ Miles
1.0,1.6,1.6,-2.52,-1.8333333333333333,0.8,0.04,-3.0,7.7,-1.9,-1.0,-2.6,-0.92,1.6,-4.3,-0.7,-0.7999999999999999,27.0,38.7,-2.3,-2.3,-4.3,0.2,-0.7999999999999999,-2.6,53.2,9.6,4.54,16.2,3.5,33.0,94.4,5.8,8.1,1.4,36.0,29.3,-2.0,0.3,2.9,-2.0,2807,85.0,5.4,21.3,0.2,93.3,1.41,35.2,6.4,2018,1.2,0.8999999999999999,8.399999999999999,1.0,0.8999999999999999,8.399999999999999,1.0,0.8999999999999999,8.399999999999999,1.0,0.8999999999999999,8.399999999999999,1.0,CJ Miles
0.1,0.1,0.1,-0.42,-0.3,1.1,2.58,-0.425,9.4,-0.1499999999999999,1.425,4.1,2.58,0.1,0.1,3.125,1.7666666666666666,30.8,55.1,0.4,0.1,0.1,1.5,3.333333333333333,4.1,65.4,5.6,4.81,5.5,10.8,40.7,68.8,2.3,7.4,1.8,40.2,39.0,5.65,1.2,2.5,1.4,2823,69.7,9.2,14.5,0.6,90.6,1.23,40.7,13.5,2022,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Caleb Martin
-1.8,-1.8,-1.8,-0.2399999999999999,1.0000000000000002,0.4,4.84,0.1500000000000001,7.8,1.95,4.425,6.5,5.5,-1.8,-2.4,5.4,3.933333333333333,41.2,44.6,1.8,-2.4,-2.4,1.5,5.066666666666666,6.5,48.3,-0.2,4.92,5.6,9.2,46.5,83.3,2.0,6.0,1.9,33.3,48.1,3.8,1.3,2.2,5.35,4232,69.3,9.9,12.9,0.4,85.7,1.48,46.5,7.6,2023,0.6,0.1,9.4,1.1,0.1,9.4,1.1,0.1,9.4,1.1,0.1,9.4,1.1,Caleb Martin
-3.3,-3.3,-3.3,-2.7,-3.1333333333333333,-0.2,5.660000000000001,-2.9000000000000004,5.3,-3.0,6.550000000000001,1.9,1.98,-3.3,-3.3,2.575,5.7,25.2,32.4,-4.9,-3.3,-3.3,1.8,2.8666666666666667,7.2,58.0,-3.0,4.59,7.8,6.1,20.6,80.5,2.0,5.9,2.1,26.9,28.6,4.55,0.9,4.2,4.55,1614,71.9,9.2,16.3,1.3,93.9,1.03,20.6,15.3,2021,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cam Reddish
0.0,0.0,0.0,-2.06,-1.4333333333333336,0.7,-0.14,-1.7000000000000002,8.1,-0.8,0.0749999999999999,0.1,2.24,0.0,0.0,1.4,0.5666666666666665,46.8,57.4,-0.4,0.0,0.0,0.6,2.733333333333333,0.1,55.7,5.8,4.8,11.3,5.7,33.9,100.0,4.0,6.9,1.4,36.2,42.1,2.15,0.6,1.7,2.15,2958,92.1,6.3,16.3,0.2,98.3,2.15,33.9,4.4,2021,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cameron Johnson
2.0,2.0,2.0,0.1,0.8333333333333334,2.1,-1.72,0.05,10.5,1.45,-1.5,0.1,0.2799999999999999,2.0,2.4,-0.05,-1.4666666666666668,39.9,46.3,2.4,2.4,2.4,0.9,0.9666666666666668,0.1,52.3,6.0,4.75,10.6,9.3,22.9,78.6,4.5,7.6,1.3,43.0,19.0,2.15,0.7,2.7,-0.6499999999999999,3680,85.3,5.9,16.5,0.3,97.6,2.11,22.2,7.3,2022,0.9,0.0,8.1,0.7,0.0,8.1,0.7,0.0,8.1,0.7,0.0,8.1,0.7,Cameron Johnson
2.0,4.0,4.0,0.82,0.9,1.4,-0.94,1.275,11.3,0.95,-0.8250000000000001,0.1,-0.9399999999999998,4.0,1.65,-1.4,-1.4,37.8,50.6,1.0,0.9,1.65,1.2,-1.4,-3.1,59.1,6.3,4.55,10.3,7.3,43.4,78.3,4.2,9.0,1.5,41.5,44.1,-0.5499999999999999,0.8,4.1,-1.5,2471,77.1,5.8,19.2,0.4,97.1,2.11,43.4,6.2,2023,2.2,1.0,9.3,1.4,1.0,9.3,1.4,1.0,9.3,1.4,1.0,9.3,1.4,Cameron Johnson
-1.3,-1.3,-1.3,-1.48,-1.7333333333333334,0.2,3.22,-1.8,8.9,-2.9,2.5,2.2,1.66,-1.3,-1.3,1.45,2.033333333333333,40.5,43.2,-0.5,-1.3,-1.3,0.1,2.0,0.2,38.6,-2.0,4.83,7.8,4.3,41.8,90.0,2.5,8.0,3.1,36.5,47.9,2.55,0.2,1.3,1.55,1427,34.2,10.0,19.5,0.2,77.8,2.45,42.1,3.3,2016,-7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cameron Payne
2.1,2.1,-7.6,0.5200000000000001,-0.6,1.4,0.36,0.3500000000000001,11.7,-0.1999999999999999,0.1999999999999999,0.9,0.6,2.1,-7.6,1.575,1.1,41.3,51.1,-0.6,2.1,-7.6,0.2,1.1,0.9,56.6,7.9,4.66,7.4,5.6,43.3,87.5,3.3,8.6,2.7,48.9,53.2,0.65,0.3,2.2,0.65,2233,43.5,8.6,17.7,0.5,68.5,3.62,43.3,4.2,2021,1.1,-1.3,8.9,0.2,-1.3,8.9,0.2,-1.3,8.9,0.2,-1.3,8.9,0.2,Cameron Payne
-0.4,3.0000000000000004,3.0000000000000004,-2.1,-3.8666666666666663,0.7,0.74,-2.675,10.7,-2.85,-0.0999999999999999,0.4,0.34,3.0000000000000004,-3.25,-0.0999999999999999,0.6666666666666666,31.0,44.2,-0.1,1.1,-3.25,0.2,0.6666666666666666,0.4,56.7,5.4,4.7,7.7,8.7,36.4,89.3,2.6,8.8,3.8,36.0,40.0,1.2,0.4,2.8,1.2,2725,31.7,10.2,21.5,0.9,63.4,2.74,36.4,5.1,2022,-7.2,0.4,10.3,0.7999999999999999,0.4,10.3,0.7999999999999999,0.4,10.3,0.7999999999999999,0.4,10.3,0.7999999999999999,Cameron Payne
-0.5,-0.0499999999999998,-0.0499999999999998,-2.16,-4.2,0.2,0.2399999999999999,-3.1750000000000003,9.7,-6.4,-0.9,-2.4,0.2399999999999999,-0.0499999999999998,-4.566666666666666,-0.9,3.7007434154171876e-17,34.2,43.9,-7.2,-7.2,-3.05,0.2,-1.3333333333333333,-2.4,55.8,3.8,4.64,9.1,5.6,41.3,66.7,3.3,9.2,4.0,33.3,40.0,-0.1999999999999999,0.3,2.4,-0.1999999999999999,2033,43.1,10.4,22.3,0.5,66.2,2.64,41.3,5.0,2023,-1.3,0.8500000000000001,11.2,1.0499999999999998,0.13333333333333333,10.433333333333332,0.7666666666666666,0.13333333333333333,10.433333333333332,0.7666666666666666,0.13333333333333333,10.433333333333332,0.7666666666666666,Cameron Payne
-0.3,-0.3,-0.3,0.18,-0.3333333333333333,0.6,-0.86,-0.425,10.3,0.0,-0.6,1.8,-0.86,-0.3,-0.3,-0.925,-0.9333333333333332,33.1,47.9,-0.1,-0.3,-0.3,0.8,-0.1333333333333332,-2.4,60.5,-0.5,4.57,6.8,6.9,34.0,72.0,2.1,9.2,3.1,27.3,16.7,-0.2999999999999999,0.9,3.8,-1.1,2256,34.8,9.1,21.4,1.4,45.8,2.26,34.0,7.9,2019,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Caris LeVert
0.6,0.6,0.6,1.7600000000000002,1.2333333333333336,0.5,-2.3,1.9250000000000005,11.1,0.8000000000000003,-1.6,1.8,-1.0,0.6,4.9,-0.425,-2.0,32.7,41.5,4.9,4.9,4.9,1.3,0.2333333333333333,-3.0,54.7,-0.1,4.51,7.7,6.1,39.9,70.2,2.8,11.0,4.2,31.6,31.5,0.7,1.2,4.9,-2.65,2839,30.2,10.4,25.8,1.5,46.3,1.69,39.9,7.0,2020,3.2,-0.3,10.3,0.6,-0.3,10.3,0.6,-0.3,10.3,0.6,-0.3,10.3,0.6,Caris LeVert
-1.0,4.9,-0.1,-0.2,0.6666666666666666,1.0,-1.8800000000000003,0.3749999999999999,8.9,1.4,-3.1500000000000004,-6.4,0.2399999999999998,3.2,4.050000000000001,-0.7500000000000002,-3.4333333333333336,44.6,43.9,0.9,-0.1,4.050000000000001,0.5,0.1999999999999997,-6.4,45.1,4.3,4.32,7.1,6.5,35.6,74.7,2.8,7.0,2.6,39.3,24.1,-1.7500000000000002,0.7,2.9,-5.0,4543,50.6,9.5,16.3,0.9,70.9,2.47,35.6,6.1,2023,1.2,0.15,10.7,0.55,0.15,10.7,0.55,0.15,10.7,0.55,0.15,10.7,0.55,Caris LeVert
-2.3,-2.3,-2.3,0.9600000000000002,2.566666666666667,-0.1,0.8200000000000001,1.725,12.0,3.75,0.6000000000000001,2.5,0.5199999999999999,-2.3,-2.3,1.075,1.3,9.6,50.0,5.0,-2.3,-2.3,5.0,1.6666666666666667,2.5,80.9,-0.7,3.87,0.0,7.4,26.9,62.5,0.0,10.8,3.7,0.0,39.2,2.15,1.8,3.6,0.9,4143,71.1,11.5,23.7,0.1,0.0,0.77,27.9,8.5,2014,-2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carlos Boozer
-0.6,-0.6,-0.6,-2.14,-2.733333333333333,0.0,0.12,-1.35,8.6,-3.85,-0.125,-0.4,0.1199999999999999,-0.6,-0.6,-0.1250000000000001,-1.3333333333333333,9.9,51.2,-1.4,-0.6,-0.6,1.3,-0.6333333333333334,-0.4,90.1,5.2,4.11,9.2,6.9,38.8,82.4,3.3,9.1,1.9,37.3,39.3,-2.7,0.9,2.9,0.4999999999999999,5165,55.5,6.8,22.6,0.4,87.6,1.04,39.8,13.0,2018,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carmelo Anthony
-1.8,-1.8,-1.8,-1.6800000000000002,-0.8333333333333334,-0.8,0.4599999999999999,-0.775,7.8,-1.7,0.85,2.1,-0.32,-1.8,-2.0,-0.8,0.6,7.1,50.0,-1.4,-1.8,-2.0,1.5,0.6,2.1,86.9,0.5,3.77,5.7,7.1,40.4,92.9,2.2,8.4,2.5,40.2,39.9,1.2,1.2,3.4,1.2,3982,53.3,9.6,19.6,0.2,94.3,0.85,40.4,7.1,2020,-2.3,-0.6,8.6,0.0,-0.6,8.6,0.0,-0.6,8.6,0.0,-0.6,8.6,0.0,Carmelo Anthony
0.2,-1.0000000000000002,-1.0000000000000002,-0.9799999999999998,-1.9,0.4,0.5599999999999999,-1.6249999999999998,8.8,-1.85,0.125,0.3,0.5599999999999999,-2.0,-2.15,0.125,0.4333333333333334,13.2,35.6,-2.3,-2.3,-2.15,0.6,0.4333333333333333,0.3,73.5,-0.7,3.75,9.3,7.4,42.1,88.9,3.8,9.4,1.7,39.6,44.0,-0.15,0.5,3.9,0.95,3493,48.3,6.0,22.2,0.2,78.2,1.7,42.2,13.2,2021,0.3,-1.2,8.2,-0.4,-1.2,8.2,-0.4,-1.2,8.2,-0.4,-1.2,8.2,-0.4,Carmelo Anthony
-0.6,-0.6,-0.6,-3.16,-2.3000000000000003,0.2,1.94,-3.35,8.6,-3.9,1.925,2.0,-0.5600000000000002,-0.6,-0.6,1.4,1.1333333333333333,22.5,35.0,-5.9,-0.6,-0.6,0.5,1.0333333333333334,2.5,43.7,-5.4,4.0,8.8,9.9,37.1,100.0,3.5,7.5,2.1,42.6,39.2,1.3,0.4,2.2,1.4,2825,73.7,8.4,19.1,0.0,93.9,1.37,37.8,1.4,2014,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Caron Butler
-2.1,-2.1,-2.1,-2.54,-2.766666666666667,-0.1,4.5600000000000005,-2.825,6.7,-1.8,4.4,-1.6,1.6800000000000002,-2.1,-2.1,1.975,4.533333333333333,23.2,44.8,-0.6,-2.1,-2.1,0.4,1.5,2.7,57.1,2.5,4.64,6.2,10.7,42.9,62.5,2.3,6.5,2.3,37.2,45.5,1.2499999999999998,0.4,1.9,3.05,1394,66.7,11.5,13.3,0.1,93.8,1.28,42.9,7.1,2018,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cedi Osman
-0.8,-0.8,-3.6,-1.12,-0.0333333333333332,0.5,1.7,-0.2249999999999999,8.2,-0.95,1.375,4.2,1.02,-0.8,-3.6,1.725,1.5333333333333332,39.8,42.4,-0.9,-0.8,-3.6,0.6,2.1,4.2,47.4,7.3,4.25,9.9,6.6,31.9,69.2,3.7,7.6,1.7,37.1,18.8,3.25,0.4,2.4,2.0,3144,82.0,7.0,16.9,0.2,87.9,2.21,31.9,6.6,2023,-4.1,-2.1,6.7,-0.1,-2.1,6.7,-0.1,-2.1,6.7,-0.1,-2.1,6.7,-0.1,Cedi Osman
1.5,1.5,1.5,0.2799999999999999,0.7999999999999999,2.6,-1.3199999999999998,0.2249999999999999,11.1,1.4,-0.825,2.1,-0.7799999999999999,1.5,1.5,-0.1499999999999998,0.2333333333333334,32.3,49.5,2.5,1.5,1.5,1.7,-0.2999999999999998,2.1,53.0,5.7,4.75,6.2,5.5,36.3,67.9,2.3,8.2,2.5,40.5,35.5,1.6,0.9,2.9,1.6,5653,64.4,9.5,17.5,0.5,94.6,2.07,37.3,4.5,2014,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chandler Parsons
0.3,0.3,0.3,2.28,4.7,0.8,1.9,2.8500000000000005,8.8,4.2,1.725,1.2,-0.94,0.3,0.3,-1.4,2.0,42.9,27.3,3.9,0.3,0.3,0.8,-0.9666666666666668,1.2,28.6,4.4,4.38,10.0,3.6,40.9,50.0,3.9,6.5,1.8,39.1,46.9,-0.15,0.5,1.3,-0.15,2351,90.1,9.0,14.8,0.0,100.0,1.65,42.9,7.1,2016,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Channing Frye
1.4,1.4,1.4,2.78,3.3666666666666667,1.1,-1.7763568394002506e-16,3.95,10.1,4.0,-1.0500000000000005,-2.7,-0.16,1.4,4.1,0.1499999999999999,-2.266666666666667,24.5,44.4,3.9,4.1,4.1,1.4,-2.266666666666667,-2.7,69.4,2.1,4.22,11.7,6.1,47.8,83.3,4.8,8.3,1.9,41.1,53.8,-2.1,0.5,2.2,-2.1,2860,92.9,8.1,18.2,0.1,100.0,0.85,47.8,12.2,2017,6.3,0.3,8.8,0.8,0.3,8.8,0.8,0.3,8.8,0.8,0.3,8.8,0.8,Channing Frye
-1.3,-1.3,-1.3,-3.08,-4.566666666666666,0.1,4.380000000000001,-3.775,11.8,-5.6,3.4000000000000004,3.2,-0.0199999999999998,-1.3,-1.3,0.5000000000000002,3.0333333333333337,10.0,50.0,-6.6,-1.3,-1.3,2.5,1.666666666666667,3.4,90.0,-8.5,5.01,0.0,0.0,37.5,50.0,0.0,8.2,2.3,0.0,37.8,2.0500000000000003,1.0,4.0,2.95,1241,82.4,11.2,14.2,0.0,0.0,0.68,40.0,10.0,2018,-6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheick Diallo
0.6,0.6,0.6,0.14,0.6666666666666666,1.1,2.8400000000000003,-0.3249999999999999,11.8,0.5,3.325,3.3,0.8400000000000001,0.6,0.6,0.825,2.7,30.0,66.7,0.4,0.6,0.6,4.8,0.9333333333333332,3.3,70.0,6.1,4.13,0.4,20.0,50.0,75.0,0.1,6.6,2.0,20.0,30.4,-0.75,1.8,4.5,3.8,2674,71.2,12.5,10.3,0.0,100.0,0.36,50.0,20.0,2014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chris Andersen
0.7,0.7,0.7,-0.8999999999999998,-1.5666666666666664,0.3,4.36,-1.0499999999999998,9.5,-0.7,4.375,2.0,2.28,0.7,1.0,2.025,4.333333333333333,62.5,100.0,-2.4,0.7,1.0,1.6,3.4,2.0,50.0,-8.9,4.27,1.8,0.0,66.7,0.0,0.5,4.8,1.1,27.3,42.9,1.25,1.5,3.2,4.85,790,71.1,8.2,9.1,0.0,100.0,1.33,66.7,0.0,2016,-0.3,0.6,11.8,1.1,0.6,11.8,1.1,0.6,11.8,1.1,0.6,11.8,1.1,Chris Andersen
1.3,1.3,1.3,1.7399999999999998,1.833333333333333,1.8,0.1799999999999998,1.4249999999999998,12.6,2.6,0.7249999999999999,5.1,1.1599999999999997,1.3,1.3,2.0,1.9,17.9,44.6,4.1,1.3,1.3,4.8,3.6,5.1,80.4,9.1,3.87,4.4,8.9,41.1,83.3,1.5,10.0,2.6,34.0,48.4,3.95,1.3,4.6,3.95,4901,80.1,9.7,19.4,0.7,95.9,0.7,41.8,19.6,2014,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chris Bosh
0.5,0.5,0.5,1.02,0.7999999999999999,0.9,-1.7599999999999998,0.6,11.1,1.0,-1.5499999999999998,-1.9,-2.2,0.5,0.5,-1.5499999999999998,-0.1999999999999999,11.4,40.0,-0.5,0.5,0.5,4.5,-2.2,-1.9,84.1,5.5,4.39,6.7,4.5,16.7,77.8,2.0,7.8,1.2,30.4,25.0,-0.4999999999999999,2.3,4.4,-0.4999999999999999,3440,75.0,5.8,16.8,0.2,98.5,0.6,16.7,20.5,2022,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chris Boucher
-1.6,-1.6,-1.6,-1.5799999999999996,-3.2999999999999994,0.1,1.8,-2.7749999999999995,9.5,-3.05,1.725,2.7,1.4,-1.6,-1.6,2.1,3.9,61.6,45.0,-2.7,-1.6,-1.6,0.2,2.1,2.7,26.7,10.3,4.67,8.1,6.8,21.3,100.0,3.1,6.2,3.6,53.7,18.2,1.7000000000000002,0.4,0.6,2.8,884,52.7,12.5,15.8,0.1,85.2,2.59,21.3,0.7,2020,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chris Chiozza
4.2,4.2,4.2,0.76,1.1,0.4,0.6799999999999999,0.975,9.7,2.85,1.075,-1.6,-1.3,4.2,4.2,-1.275,0.8666666666666666,20.8,54.2,3.9,4.2,4.2,0.2,-1.9,1.2,66.7,-1.1,3.96,14.8,8.3,33.3,75.0,6.2,10.3,2.6,45.2,20.0,-1.25,0.4,1.9,-0.2,535,65.5,9.0,21.9,0.1,90.9,1.29,35.7,8.3,2014,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chris Copeland
-1.1,-1.1,-1.1,-1.58,-1.0,0.4,1.38,-1.225,8.2,-0.85,1.1,-1.6,0.3999999999999999,-1.1,-1.1,0.4499999999999999,1.3666666666666665,33.0,45.5,-2.4,-1.1,-1.1,0.5,0.3999999999999999,3.0,61.2,-0.5,4.46,6.6,6.8,26.5,86.4,2.5,5.5,1.8,38.5,29.2,0.4499999999999999,0.4,3.3,0.7,2008,73.0,9.7,12.5,0.4,96.1,1.42,28.1,10.7,2014,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chris Douglas-Roberts
6.0,6.0,6.0,2.3,2.1,5.8,-1.8,1.8,17.9,1.45,-1.65,1.0,1.72,6.0,6.0,1.1749999999999998,-3.5666666666666664,36.5,51.5,2.0,6.0,6.0,0.5,1.5666666666666664,1.0,47.1,11.9,4.52,4.8,5.2,43.4,80.0,1.8,9.1,3.3,42.5,44.8,2.55,0.6,6.6,-3.85,4453,21.7,8.0,19.5,0.9,48.7,4.57,43.7,4.8,2014,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chris Paul
6.4,6.4,6.4,3.4,4.7,7.2,-4.2,4.025,17.3,5.35,-4.625,-8.7,-3.18,6.4,6.4,-3.875,-3.5666666666666664,39.6,49.3,6.4,6.4,6.4,0.3,-2.5666666666666664,-8.7,41.8,12.8,4.34,6.1,4.3,47.4,94.0,2.4,9.9,3.3,43.8,49.5,-3.85,0.6,5.0,-5.85,5729,19.2,8.1,20.4,0.6,42.4,4.41,47.6,2.8,2015,7.2,6.0,17.9,5.8,6.0,17.9,5.8,6.0,17.9,5.8,6.0,17.9,5.8,Chris Paul
5.9,6.300000000000001,6.300000000000001,4.28,5.966666666666668,6.0,-1.36,5.125000000000001,18.4,6.800000000000001,-1.775,-1.3,-1.7400000000000002,6.300000000000001,6.800000000000001,-1.85,-3.333333333333333,33.8,48.3,6.4,7.2,6.800000000000001,0.4,-2.466666666666667,-5.7,46.9,11.2,4.27,6.7,5.3,43.0,80.3,2.5,10.4,3.9,43.7,45.7,-0.8500000000000001,0.5,6.0,-3.5,4935,16.7,8.9,22.6,0.7,33.6,3.8,43.5,4.4,2016,9.1,6.2,17.6,6.5,6.2,17.6,6.5,6.2,17.6,6.5,6.2,17.6,6.5,Chris Paul
6.3,6.25,6.25,6.08,7.566666666666667,5.2,-2.78,6.750000000000001,18.2,8.15,-3.5500000000000003,-0.7,-0.3399999999999999,6.4,7.566666666666667,-0.0999999999999998,-3.0333333333333337,43.2,49.5,7.2,9.1,8.15,0.3,-1.6,-0.7,37.1,14.9,4.3,7.8,4.9,45.7,80.0,3.2,9.6,3.8,49.4,50.9,-2.9,0.7,6.0,-2.2,3889,21.4,9.2,20.2,0.5,39.5,3.83,46.2,3.5,2017,8.0,6.15,17.85,6.6,6.1000000000000005,17.866666666666664,6.333333333333333,6.1000000000000005,17.866666666666664,6.333333333333333,6.1000000000000005,17.866666666666664,6.333333333333333,Chris Paul
5.2,6.4,5.3,7.580000000000001,8.1,4.2,-1.08,7.15,16.6,8.55,-1.6,-2.2,-1.3,7.2,8.1,-2.025,-2.5333333333333337,38.1,49.4,8.0,8.0,8.55,0.3,-1.9,-0.7,40.5,13.2,4.21,10.0,5.0,44.4,95.2,3.8,9.7,3.4,41.1,53.9,-2.5,0.6,5.4,-1.4500000000000002,3792,14.4,8.7,21.0,0.3,24.3,3.57,44.8,1.5,2018,4.2,6.1,18.299999999999997,5.6,6.2,17.966666666666665,6.133333333333333,6.15,17.95,6.05,6.15,17.95,6.05,Chris Paul
2.7,7.2,6.4,4.18,7.099999999999999,2.8,-0.6,5.85,13.8,6.1,-0.825,1.0,-0.8800000000000001,9.1,7.1000000000000005,-0.75,-0.3666666666666666,52.2,44.3,4.2,4.2,6.1,0.2,-1.3333333333333333,1.0,36.0,7.7,4.14,9.2,6.8,40.1,88.9,3.3,7.8,3.9,43.1,47.6,-0.6000000000000001,0.6,4.5,0.15,3873,13.9,10.6,18.6,0.3,25.2,3.11,40.1,1.0,2019,0.7,5.75,17.4,4.7,5.8,17.73333333333333,5.133333333333334,5.95,17.625,5.65,5.96,17.68,5.68,Chris Paul
