5_euc_clones_dbpm,5_cos_clones_dbpm,3_euc_clones_dbpm,2_pear_clones_dbpm,1_euc_clones_dbpm,4_cos_clones_dbpm,def_arch,4_euc_clones_dbpm,5_pear_clones_dbpm,opp ptspaint_def,3_cos_clones_dbpm,stl%_def,5_seas_past_dbpm_playoffs,avg drebdistance_reb,opp ptsoff tov_def,3_pear_clones_dbpm,2_euc_clones_dbpm,defws_def,4_seas_past_dbpm_playoffs,1_seas_past_dbpm_playoffs,contesteddreb_reb,2_cos_clones_dbpm,dreb_def,pf_misc,bpm_regseas,6_yr_rolling_avg_dbpm_playoffs,dbpm_bpm,pie_defadv,Unnamed: 0,def rtg_def,gp,%dreb_def,drebchances_reb,drebchance%_reb,4_yr_rolling_avg_dbpm_playoffs,stl_def,dfg%_imp,dist. miles def_speed,poss_defadv,blka_misc,2_seas_past_dbpm_playoffs,4_pear_clones_dbpm,3_yr_rolling_avg_dbpm_playoffs,dreb_reb,dreb%_def,5_yr_rolling_avg_dbpm_playoffs,blk_def,dfga_imp,contesteddreb%_reb,opp ptsfb_def,%blk_def,1_pear_clones_dbpm,1_cos_clones_dbpm,3_seas_past_dbpm_playoffs,min,dfgm_imp,adjusteddreb chance%_reb,opp pts2nd chance_def,2_yr_rolling_avg_dbpm_playoffs,vorp_regseas,player,season,dbpm_playoffs
0.7600000000000001,-1.56,0.9333333333333336,-1.4500000000000002,1.1,-1.55,2,0.7500000000000001,-1.56,46.6,-1.3,18.4,0.8,6.1,16.3,-1.3,0.95,0.193,0.8,0.4,1.0,-1.4500000000000002,7.8,4.4,-1.1,0.4,0.8,5.9,1162,103.4,82,22.8,7.6,59.4,0.4,1.7,70.3,0.91,4692,0.4,0.8,-1.55,0.4,4.5,16.0,0.4,0.6,2.9,22.8,12.2,11.5,-1.8,-1.1,0.8,27.8,2.0,63.7,12.2,0.4,0.5,PJ Tucker,2018,1.7
1.4,-2.24,1.3999999999999997,-2.15,0.6,-2.225,4,1.3249999999999995,-1.88,51.8,-2.1,25.9,0.6000000000000001,5.7,16.3,-2.1,0.6499999999999999,0.13,0.6000000000000001,1.7,1.2,-2.15,6.3,4.4,-0.6,1.05,1.0,5.6,1163,109.5,82,19.8,8.1,54.4,1.05,2.3,64.8,1.17,5728,0.3,0.4,-2.225,1.05,4.4,12.9,1.05,0.7,3.2,27.1,15.1,13.8,-1.2,-1.2,0.6000000000000001,34.2,2.1,60.5,13.0,1.05,1.0,PJ Tucker,2019,2.7
0.82,0.26,1.3333333333333333,0.0999999999999999,2.7,1.1,4,1.15,1.44,48.5,1.0,17.7,0.5,6.0,16.8,1.0,1.9,0.135,0.5,2.7,1.4,0.0999999999999999,6.8,4.3,-1.9,1.6000000000000003,0.6,5.7,1164,108.9,72,20.6,9.0,56.1,1.6000000000000003,1.4,64.0,1.22,5316,0.2,1.7,1.35,1.6000000000000003,5.1,13.7,1.6000000000000003,0.7,4.2,27.5,15.2,13.3,1.5,1.5,0.4,34.3,2.7,62.5,13.6,2.2,0.1,PJ Tucker,2020,0.7
0.4599999999999999,1.9,0.5000000000000001,0.6499999999999999,-0.7,1.525,0,0.5,0.96,48.2,0.9333333333333332,18.3,0.3,7.2,16.2,1.5333333333333332,0.7000000000000001,0.081,0.4,0.7,0.8,1.45,5.3,4.4,-4.1,1.3750000000000002,0.5,3.4,1165,114.7,52,16.6,5.7,56.3,1.3750000000000002,1.4,71.7,0.91,2871,0.3,2.7,0.825,1.7000000000000002,3.2,11.3,1.3750000000000002,0.7,2.2,23.5,15.8,14.8,-0.1,1.4,1.7,26.1,1.6,62.7,13.3,1.7000000000000002,-0.7,PJ Tucker,2021,1.7
1.4,-1.12,1.6666666666666667,0.65,1.6,-1.225,4,1.525,-0.4,41.9,-1.1333333333333335,19.0,0.4,6.2,17.0,0.3666666666666667,1.65,0.193,1.7,1.7,1.0,-1.4500000000000002,7.2,4.1,0.6,1.4400000000000002,1.4,8.3,1166,107.1,71,20.5,6.9,58.5,1.7000000000000002,1.5,64.6,0.97,3970,0.5,0.7,0.025,1.7000000000000002,4.0,14.6,1.4400000000000002,0.4,2.1,24.0,13.2,12.2,2.1,-0.8,2.7,27.9,1.3,66.6,12.6,1.2,1.3,PJ Tucker,2022,1.8
0.8,0.92,1.1,2.35,1.7,1.15,0,0.725,1.2799999999999998,50.2,1.0666666666666669,14.0,1.7,7.0,15.6,1.7,0.85,0.139,2.7,1.8,0.5,1.85,5.2,4.7,-3.0,1.5000000000000002,0.2,3.2,1167,113.3,75,15.7,5.1,55.4,1.725,1.0,69.5,0.89,3851,0.2,1.7,1.15,1.4,2.8,10.8,1.7200000000000002,0.4,2.0,19.5,17.7,9.3,3.3,0.4,0.7,25.6,1.4,62.9,12.7,1.75,-0.5,PJ Tucker,2023,2.1
0.26,2.38,0.3333333333333334,0.6,0.8,2.775,0,-0.0749999999999999,1.38,42.8,2.6333333333333333,18.9,-1.2,7.7,20.3,0.9,-0.2999999999999999,0.053,-1.2,-1.2,0.5,3.3,5.2,5.2,-3.8,-1.2,-1.2,7.1,1168,115.2,29,15.5,3.8,62.5,-1.2,1.6,57.1,0.49,869,1.0,-1.2,1.375,-1.2,2.4,10.8,-1.2,0.7,1.2,22.2,12.0,13.6,0.3,2.8,-1.2,14.2,0.7,69.2,10.0,-1.2,-0.2,PJ Dozier,2020,-1.4
0.82,-5.551115123125783e-18,0.4333333333333333,0.5,0.4,0.0249999999999999,8,0.775,0.0,41.5,0.1999999999999999,38.0,1.3,10.8,16.9,0.1999999999999999,0.8,0.133,1.3,1.3,0.1,-0.45,3.7,3.7,0.0,1.3,1.3,8.6,1169,104.4,66,11.6,3.1,53.0,1.3,3.3,63.4,0.63,2401,0.2,1.3,0.125,1.3,1.6,7.6,1.3,0.0,1.1,5.6,12.1,1.2,-0.5,-0.5,1.3,18.1,0.7,54.6,12.5,1.3,0.6,Pablo Prigioni,2015,1.2
0.0,-1.24,-0.1,-1.4,-0.8,-0.8,7,-0.2,-2.16,44.3,-1.0,20.5,1.6,5.7,14.9,-1.0,-0.05,0.209,1.6,1.6,1.0,-0.5,8.3,4.8,1.3,1.6,1.6,10.2,1170,102.3,81,25.2,6.3,57.0,1.6,1.8,58.2,0.73,3441,0.8,1.6,-1.5,1.6,3.6,16.8,1.6,1.2,2.1,27.0,10.0,19.2,-2.0,-0.8,1.6,20.7,1.2,60.3,12.6,1.6,1.4,Pascal Siakam,2018,0.5
0.16,0.2399999999999999,-0.1666666666666667,0.8999999999999999,0.3,0.3999999999999999,7,0.15,0.98,45.2,0.0666666666666666,17.2,0.8,5.5,14.3,0.6,-0.3,0.2019999999999999,0.8,0.5,1.2,0.2,7.9,4.5,2.4,0.5,0.8,12.4,1171,104.2,80,22.2,8.6,61.7,0.5,1.4,59.7,1.14,5364,0.8,0.8,1.275,0.5,5.3,15.4,0.5,1.0,3.0,23.1,12.9,19.0,0.4,0.4,0.8,31.9,1.8,67.1,12.1,0.5,2.8,Pascal Siakam,2019,0.8
0.1,0.7,0.4000000000000001,0.6,0.3,0.925,7,0.075,0.36,40.8,1.0333333333333332,15.1,-0.3,6.0,14.8,1.0333333333333332,0.55,0.22,-0.3,0.8,1.2,0.6,8.4,3.8,1.8,0.65,0.5,12.9,1172,103.0,59,23.6,9.7,64.0,0.65,1.4,56.5,1.21,4483,1.3,0.5,0.2999999999999999,0.65,6.2,16.2,0.65,1.2,3.9,19.6,11.3,26.5,-0.2,-0.2,-0.3,35.1,2.2,70.3,12.1,0.65,2.0,Pascal Siakam,2020,0.1
0.58,0.4799999999999998,1.2666666666666666,1.1,1.2,0.5249999999999999,2,0.975,0.6599999999999999,46.9,0.7666666666666666,18.4,0.25,5.5,13.8,0.8333333333333331,1.0,0.155,0.5,0.25,1.5,0.2,8.7,4.3,3.5,0.4666666666666667,0.8,13.9,1173,109.6,68,26.4,9.9,67.4,0.4666666666666667,1.6,63.4,1.22,5177,1.2,0.1,0.5749999999999998,0.4666666666666667,6.6,18.2,0.4666666666666667,0.8,4.9,22.3,12.2,17.6,1.9,0.3,0.8,37.9,3.1,72.7,12.8,0.45,3.6,Pascal Siakam,2022,0.7
-0.1599999999999999,1.1,0.3666666666666667,-1.3,0.2,1.125,5,0.1,-1.1999999999999995,39.6,1.6,12.4,-0.1,8.1,14.4,-1.3666666666666665,0.1,0.193,-0.1,-0.1,0.3,1.65,4.1,3.9,-1.8,-0.1,-0.1,5.8,1174,103.5,82,11.3,3.3,57.3,-0.1,0.7,61.2,0.59,3073,0.7,-0.1,-1.4249999999999998,-0.1,1.9,8.0,-0.1,0.7,1.0,15.2,10.4,16.7,-1.6,1.3,-0.1,18.1,0.6,63.8,11.7,-0.1,0.1,Pat Connaughton,2018,0.6
1.6800000000000002,-0.58,1.1666666666666667,-1.95,1.2,-0.475,2,1.3,-1.6800000000000002,39.8,-0.8333333333333334,19.3,0.8,5.9,14.5,-1.8,0.85,0.171,0.8,0.6,0.7,-0.85,7.2,2.9,1.2,0.6,0.8,9.4,1175,106.1,61,18.9,5.8,62.7,0.6,1.2,71.8,0.76,2746,0.7,0.8,-1.4,0.6,3.6,13.5,0.6,0.9,1.2,19.3,10.9,16.8,-2.7,-1.5,0.8,20.7,0.8,68.4,13.4,0.6,1.0,Pat Connaughton,2019,2.7
1.32,-1.72,2.3000000000000003,-1.4500000000000002,2.7,-1.7,7,1.775,-1.7399999999999998,38.1,-2.0,15.5,2.4,5.6,16.5,-1.4,2.2,0.2019999999999999,2.4,2.7,0.8,-1.55,8.1,2.5,0.6,1.65,1.5,9.0,1176,103.8,66,21.0,5.5,65.0,1.65,0.9,65.1,0.69,2768,0.7,0.6,-1.25,1.65,3.6,15.1,1.65,1.1,1.6,22.9,13.8,21.7,-2.1,-2.1,2.4,18.7,1.0,72.4,11.5,1.65,0.8,Pat Connaughton,2020,1.3
1.34,-1.1102230246251566e-17,1.1333333333333335,-0.4499999999999999,2.7,0.0499999999999999,2,1.175,-0.6599999999999999,38.4,-0.2,18.4,1.3,5.2,14.6,-0.6999999999999998,1.95,0.182,1.3,1.3,0.8,0.6,7.8,2.9,0.0,1.5333333333333334,0.5,7.9,1177,107.3,69,21.3,6.4,61.7,1.5333333333333334,1.4,61.7,0.83,3431,0.5,2.7,-0.6249999999999999,1.5333333333333334,4.0,15.2,1.5333333333333334,0.7,2.0,20.4,10.6,17.6,-0.7,-0.7,0.6,22.8,1.3,67.9,12.6,2.0,0.8,Pat Connaughton,2021,0.9
1.1800000000000002,-0.0999999999999999,1.0333333333333334,-0.7,2.2,-0.1999999999999999,4,1.05,-0.5800000000000001,42.5,-0.7999999999999999,22.5,0.5,6.3,15.0,-0.7333333333333334,1.55,0.115,0.6,0.9,0.8,-0.7,6.4,2.4,1.2,1.3750000000000002,0.3,8.9,1178,112.1,65,18.4,6.2,57.6,1.3750000000000002,1.6,70.7,0.92,3583,0.4,1.3,-0.8,1.6333333333333335,3.6,13.0,1.3750000000000002,0.4,2.6,23.7,10.6,10.9,0.5,0.5,2.7,26.0,1.8,66.1,12.2,1.1,1.4,Pat Connaughton,2022,1.2
1.5800000000000003,-1.7400000000000002,1.6000000000000003,-2.45,1.7,-1.85,0,1.4250000000000005,-1.86,49.5,-1.6333333333333335,20.6,0.6,5.5,14.2,-1.8333333333333333,1.95,0.177,2.7,1.2,0.7,-1.35,7.5,2.2,-1.0,1.3400000000000003,0.3,7.5,1179,109.9,61,20.9,6.2,63.3,1.525,1.2,59.5,0.83,3121,0.4,0.9,-2.0,1.1333333333333335,3.9,14.4,1.3400000000000003,0.4,2.1,18.0,11.8,8.1,-2.2,-0.6,1.3,23.6,1.3,72.1,13.6,1.05,0.3,Pat Connaughton,2023,2.9
-0.18,0.32,-0.3,-0.0999999999999999,-0.3,0.225,4,0.075,0.32,46.3,-0.3,27.0,0.9,10.4,18.1,-0.3,0.05,0.153,0.9,0.9,0.4,-0.0999999999999999,3.5,5.0,0.6,0.9,0.9,7.0,1180,104.0,56,10.3,4.9,49.2,0.9,2.2,57.1,1.12,3500,0.9,0.9,-0.0499999999999999,0.9,2.4,6.8,0.9,0.7,2.1,14.5,13.5,10.2,0.1,0.1,0.9,31.3,1.2,55.9,14.0,0.9,1.2,Patrick Beverley,2014,-0.4
-0.42,1.98,-0.6333333333333334,1.8,-1.2,1.525,4,-0.25,1.72,43.4,1.5333333333333332,21.5,0.1,8.8,19.1,1.7,-0.8,0.129,0.1,0.1,0.4,1.8,4.2,5.6,0.2,-0.4,0.1,7.6,1181,105.4,71,13.2,5.1,53.3,-0.4,2.3,64.1,1.03,4176,0.8,-0.4,1.6,-0.4,2.7,8.7,-0.4,0.6,2.0,15.8,14.0,11.8,0.1,0.1,0.1,28.7,1.3,58.4,14.6,-0.4,1.1,Patrick Beverley,2016,-1.1
1.1,-0.3199999999999999,0.9333333333333336,-0.4,1.1,-0.4249999999999999,4,1.175,0.0999999999999999,48.3,0.0666666666666667,27.3,0.5999999999999999,7.4,16.4,0.0666666666666666,0.6000000000000001,0.15,0.5999999999999999,-1.1,0.8,-0.35,6.9,5.1,1.1,-0.75,1.4,8.5,1182,106.3,67,21.0,8.6,53.6,-0.75,2.3,71.6,1.11,4321,0.7,0.5999999999999999,0.1999999999999999,-0.75,4.6,14.4,-0.75,0.6,2.8,18.5,13.7,14.0,-0.2,-0.2,-0.4,30.7,2.0,59.4,12.9,-0.75,1.6,Patrick Beverley,2017,0.6
1.12,0.48,1.0666666666666669,0.05,0.6,0.15,4,1.3,0.32,48.0,0.2333333333333333,21.6,-0.4,7.1,16.1,0.1666666666666667,0.75,0.136,1.4499999999999995,1.4499999999999995,0.6,-0.65,6.8,5.8,0.9,-0.3,1.2,7.9,1183,108.7,78,20.1,6.8,59.9,-0.3,1.5,67.2,1.0,4557,0.5,0.6,0.1,-0.3,4.1,13.5,-0.3,0.9,2.2,14.1,13.5,20.8,2.0,-0.8,-1.1,27.4,1.5,65.1,13.7,-0.25,1.5,Patrick Beverley,2019,1.4
2.46,-0.72,2.466666666666667,-1.0499999999999998,0.9,-0.575,4,2.5250000000000004,-0.72,38.5,-0.4333333333333333,24.1,2.6,7.5,15.9,-0.4333333333333332,2.25,0.206,-1.1,1.4,0.5,-0.2999999999999999,7.4,5.5,2.2,0.1249999999999999,2.5,8.8,1184,104.0,51,20.5,6.8,60.4,0.1249999999999999,1.9,69.2,0.93,2839,0.3,2.6,-0.575,0.2999999999999999,4.1,14.5,0.1249999999999999,0.9,1.3,11.5,12.8,17.6,-0.7,-1.4,0.6,26.3,0.9,67.2,11.1,1.0,1.4,Patrick Beverley,2020,3.6
2.16,-1.08,1.8,-1.6,0.9,-1.25,2,2.25,-0.96,45.8,-1.4,23.6,-1.1,9.5,15.5,-1.0,2.25,0.2,0.6,3.6,0.4,-1.6,5.3,6.4,0.7,0.82,1.4,6.6,1185,106.7,37,15.1,5.1,57.0,1.125,1.7,79.6,0.76,1698,0.6,1.4,-0.95,1.8666666666666665,2.9,10.8,0.82,1.6,1.5,12.2,12.4,31.5,-1.8,-1.8,1.7999999999999998,22.5,1.2,60.4,9.8,2.5,0.6,Patrick Beverley,2021,1.9
1.28,-0.22,1.6333333333333335,0.05,2.2,0.0,4,1.475,-0.38,45.9,-0.7333333333333334,23.9,0.6,7.9,15.6,-0.2333333333333333,1.8,0.145,2.2,1.9,0.5,-1.05,5.7,5.6,2.7,1.0,2.1,9.4,1186,109.8,58,18.2,5.4,58.7,1.875,2.2,67.9,0.82,3105,0.7,3.6,-0.2,2.3000000000000003,3.2,11.9,1.28,1.7,1.9,14.6,14.8,31.1,-0.1,-0.1,1.4,25.4,1.3,64.7,14.2,2.75,1.7,Patrick Beverley,2022,1.5
1.22,-0.0799999999999999,1.1666666666666663,0.3,2.3,-0.3249999999999999,0,1.125,-0.0799999999999999,49.5,0.5666666666666668,15.5,0.1,8.9,19.7,0.5666666666666668,1.0499999999999998,0.17,0.1,0.1,0.4,0.6000000000000001,3.4,2.7,-2.4,0.1,0.1,5.6,1187,105.0,71,10.5,2.8,58.5,0.1,1.4,71.2,0.52,2297,0.8,0.1,-0.3249999999999999,0.1,1.6,6.9,0.1,0.7,1.5,24.1,18.4,9.7,0.1,0.1,0.1,15.1,1.0,64.8,13.6,0.1,-0.1,Patrick McCaw,2017,2.3
1.88,0.74,1.9,1.1,0.0,1.025,8,1.825,0.74,49.5,0.6666666666666666,31.5,1.9,8.7,19.7,0.4333333333333334,1.65,0.122,1.9,1.9,0.4,-0.4,4.9,4.5,-3.0,2.3,1.9,4.9,1188,109.9,29,15.6,2.5,66.1,2.3,2.7,79.2,0.51,841,0.4,2.3,1.025,2.3,1.6,10.5,2.3,0.2,0.8,24.4,14.7,4.9,0.1,0.1,1.9,13.7,0.7,69.5,13.6,2.3,-0.1,Patrick McCaw,2019,1.7
0.7,-0.56,0.8333333333333334,0.15,0.8,-0.6000000000000001,7,0.675,-0.56,43.4,-0.7333333333333334,21.1,0.5,5.0,14.8,-0.7333333333333334,0.8,0.1989999999999999,0.5,0.5,1.3,0.15,7.5,5.3,0.5,0.5,0.5,9.5,1189,101.6,64,22.9,6.4,55.1,0.5,1.8,59.5,0.75,3008,0.4,0.5,-0.6000000000000001,0.5,3.5,15.0,0.5,1.2,3.1,37.6,13.2,28.9,-0.2,-0.2,0.5,23.5,1.9,59.6,13.4,0.5,1.0,Patrick Patterson,2014,0.7
0.34,0.7999999999999999,0.3333333333333333,2.35,0.7,1.1,2,0.225,0.7999999999999999,44.9,0.7333333333333331,17.7,0.2,5.0,13.9,0.7333333333333331,0.0999999999999999,0.1159999999999999,0.2,0.7,1.3,2.35,7.2,3.5,2.5,0.7,0.2,9.9,1190,105.8,81,23.3,6.9,55.5,0.7,1.4,56.5,0.85,4266,0.5,0.2,0.4499999999999998,0.7,3.8,14.5,0.7,1.0,3.4,33.3,11.7,24.7,3.3,3.3,0.2,26.6,1.9,60.6,14.6,0.7,2.4,Patrick Patterson,2015,-0.4
0.38,0.86,0.4666666666666667,1.85,1.5,1.45,5,0.5750000000000001,-0.0200000000000001,40.4,1.5,17.0,-0.3,6.2,13.5,1.7,0.55,0.192,-0.3,-0.4,1.0,2.4,6.7,3.2,-0.1,0.1499999999999999,0.0,7.8,1191,101.7,78,19.1,6.4,54.4,0.1499999999999999,1.3,60.1,0.77,3957,0.3,0.7,1.1749999999999998,0.1499999999999999,3.5,12.8,0.1499999999999999,0.8,2.3,28.2,10.6,13.6,3.3,3.3,-0.3,25.4,1.4,57.7,13.2,0.1499999999999999,1.0,Patrick Patterson,2016,-0.5
0.86,-0.02,0.7000000000000001,-1.5,-0.5,0.0249999999999999,2,0.7,-1.54,41.3,0.5333333333333333,13.8,-0.15,6.0,14.5,-1.9333333333333331,0.6,0.198,-0.15,-0.5,1.0,1.4,7.2,3.7,0.1,-0.0666666666666667,0.1,7.5,1192,103.6,65,21.2,6.4,58.6,-0.0666666666666667,1.2,61.2,0.77,3219,0.3,-0.4,-1.75,-0.0666666666666667,3.7,14.3,-0.0666666666666667,0.7,2.1,25.5,10.5,15.4,0.6,1.5,0.7,24.6,1.3,62.8,14.2,-0.45,0.8,Patrick Patterson,2017,1.2
0.74,0.32,1.2333333333333332,-0.35,1.8,0.45,2,0.7999999999999999,0.42,45.5,0.1666666666666666,21.5,0.8666666666666667,5.8,13.2,-0.3,1.4,0.16,0.7,1.2,0.7,-0.35,6.3,3.4,-0.2,0.2499999999999999,1.0,7.4,1193,105.7,80,19.8,4.1,53.8,0.2499999999999999,1.9,67.6,0.5,2552,0.3,-0.5,0.075,0.0999999999999999,2.2,12.8,0.2499999999999999,0.9,1.8,30.3,9.8,14.7,-0.1,-0.1,-0.4,15.3,1.2,57.2,15.0,0.35,0.6,Patrick Patterson,2018,0.3
-0.66,2.56,-1.0333333333333334,1.15,-1.2,2.25,0,-0.925,1.04,53.2,1.6,14.1,-0.7,6.7,16.2,1.1666666666666667,-0.8,0.1,-0.7,-0.7,0.4,1.15,6.0,3.2,-1.5,-0.7,-0.7,7.8,1194,113.3,17,19.0,5.8,56.5,-0.7,1.0,69.2,0.92,872,0.8,-0.7,0.675,-0.7,3.3,13.2,-0.7,1.0,2.3,13.5,14.1,27.3,0.9,1.4,-0.7,24.8,1.6,62.7,12.4,-0.7,0.0,Patrick Williams,2022,0.7
1.36,0.4399999999999999,1.4666666666666668,0.5,2.4,0.5249999999999999,8,1.4,0.0999999999999999,44.0,0.9333333333333332,28.6,1.1,10.1,16.8,0.9333333333333332,2.0,0.256,1.1,1.1,0.3,0.5,4.3,3.7,4.0,1.1,1.1,12.0,1195,97.5,81,12.5,3.4,57.0,1.1,2.2,57.4,0.72,3110,0.7,1.1,0.5249999999999999,1.1,2.0,8.4,1.1,0.3,0.7,14.8,11.0,6.0,-0.5,-0.5,1.1,18.9,0.4,61.6,12.6,1.1,2.3,Patty Mills,2014,1.8
0.8,0.64,0.5333333333333333,0.95,1.0,0.675,5,0.8,0.44,43.0,0.4000000000000001,18.8,-0.2,10.8,15.9,0.4000000000000001,0.75,0.291,-0.2,1.8,0.3,0.95,3.3,3.5,-0.3,1.8,-0.2,8.3,1196,94.7,51,9.5,3.2,41.5,1.8,1.7,63.0,0.57,1639,0.7,-0.2,0.675,1.8,1.3,6.4,1.8,0.1,0.5,22.2,14.5,3.1,1.8,1.8,-0.2,15.7,0.3,45.4,12.4,1.8,0.4,Patty Mills,2015,2.8
0.74,-0.78,1.1,-2.35,1.8,-0.45,4,0.875,-0.78,43.0,-1.1,20.6,-0.6000000000000001,10.1,14.4,-1.6333333333333335,1.4,0.2769999999999999,-0.6000000000000001,2.8,0.1,-1.4,3.9,3.0,1.5,2.3,0.7,9.7,1197,96.4,81,11.2,3.3,62.7,2.3,1.7,80.8,0.71,3381,0.4,1.8,-0.8500000000000001,2.3,2.1,7.8,2.3,0.2,0.9,6.9,11.2,3.3,-2.6,-2.6,-0.6000000000000001,20.5,0.7,66.8,11.3,2.3,1.5,Patty Mills,2016,1.1
0.76,-0.06,0.4333333333333333,1.0,1.1,0.0499999999999999,4,0.775,-0.38,41.8,0.9333333333333332,21.3,-5.551115123125783e-17,12.0,14.6,0.9333333333333332,0.4,0.254,-5.551115123125783e-17,1.1,0.1,0.65,3.2,3.0,1.6,1.9,0.2,10.0,1198,100.1,80,9.6,3.1,57.6,1.9,1.8,73.3,0.76,3623,0.4,2.8,0.1749999999999999,1.9,1.8,6.5,1.9,0.1,0.9,5.1,13.4,1.5,0.5,0.5,1.8,21.9,0.7,61.3,12.0,1.95,1.6,Patty Mills,2017,-0.3
-1.02,1.1,-1.5333333333333332,1.0,-1.2,1.0,4,-1.225,0.38,47.7,1.0666666666666669,16.5,-0.7000000000000001,11.6,14.7,-0.0333333333333333,-1.15,0.1689999999999999,1.8,-0.3,0.2,1.0,3.0,3.0,-1.0,1.35,-0.4,7.5,1199,105.3,82,9.0,3.3,56.4,1.35,1.3,72.2,0.85,4260,0.3,1.1,0.2749999999999999,1.2,1.9,6.1,1.35,0.3,1.1,8.6,12.7,4.4,0.5,0.5,2.8,25.7,0.8,61.0,12.6,0.4,0.5,Patty Mills,2018,-0.8
0.1399999999999999,0.68,-0.8666666666666667,0.55,-0.8,0.675,4,-0.35,0.68,47.4,0.7333333333333334,21.6,1.8,10.8,14.5,0.7333333333333334,-1.0,0.134,2.8,-0.8,0.2,0.55,3.9,3.2,-0.3,0.92,-0.8,8.1,1200,109.1,82,11.3,3.2,63.5,0.7,1.2,87.1,0.82,4091,0.3,-0.3,0.7250000000000001,0.0,2.0,7.6,0.92,0.2,0.9,9.5,13.5,5.5,0.7,0.7,1.1,23.3,0.7,65.6,13.1,-0.55,0.8,Patty Mills,2019,0.9
-0.72,1.42,-0.9333333333333332,1.55,-1.2,1.75,4,-0.8999999999999999,1.42,47.9,2.3000000000000003,15.2,-0.3,10.0,17.0,2.3000000000000003,-1.2999999999999998,0.134,-0.8,-1.78,0.2,1.55,2.8,2.3,-1.7,0.9166666666666666,-1.4,6.6,1201,110.7,81,8.4,3.6,59.0,0.225,1.0,77.4,1.04,4933,0.5,-1.78,1.75,-0.0666666666666667,2.1,5.5,0.74,0.3,1.1,11.6,14.2,6.4,2.0,2.0,0.9,29.0,0.9,62.7,13.9,0.0499999999999999,0.2,Patty Mills,2022,-1.7
0.5800000000000001,-1.0399999999999998,-0.1333333333333333,0.3,0.7,-0.0999999999999999,9,0.275,1.6,43.4,-0.7666666666666666,7.7,0.6,4.4,15.3,0.9333333333333336,0.1499999999999999,0.161,0.6,0.6,3.2,0.3,13.1,2.8,3.5,0.6,0.6,16.9,1202,102.9,78,36.3,14.9,60.1,0.6,0.5,52.5,1.01,5322,1.1,0.6,1.175,0.6,9.0,23.7,0.6,2.8,6.7,36.1,13.9,42.6,1.0,1.0,0.6,34.4,3.5,65.1,14.5,0.6,3.7,Pau Gasol,2015,2.2
0.2,-0.26,0.0333333333333333,-0.0499999999999999,0.7,0.0,7,0.2,0.0599999999999999,43.6,0.3666666666666667,9.8,1.5,4.4,14.9,0.1666666666666666,0.75,0.1939999999999999,1.5,1.5,2.0,0.25,12.2,3.4,4.0,2.2,1.5,14.3,1203,104.0,63,35.2,9.3,65.9,2.2,0.7,56.7,0.78,3236,1.1,2.2,-0.15,2.2,6.1,24.5,2.2,2.2,4.6,32.0,14.5,36.1,-0.3,0.9,1.5,25.4,2.6,70.6,13.8,2.2,2.5,Pau Gasol,2017,0.5
1.4,-1.48,1.1,-1.5,0.5,-1.7,7,1.7,-1.38,44.6,-1.8666666666666665,8.9,2.8,4.0,15.2,-1.4333333333333331,1.3,0.2239999999999999,2.8,0.5,1.9,-1.7999999999999998,13.3,3.3,3.4,1.35,1.9,15.0,1204,101.6,77,36.3,9.8,64.7,1.35,0.7,50.4,0.72,3674,1.0,2.8,-1.575,1.35,6.4,25.6,1.35,2.2,4.4,30.6,13.3,38.2,-2.3,-2.3,2.2,23.5,2.2,68.7,12.5,1.35,2.5,Pau Gasol,2018,2.3
1.38,-1.7399999999999998,1.7666666666666664,-1.6,2.8,-1.825,7,1.6749999999999998,-1.44,37.3,-2.0666666666666664,36.6,2.1,6.1,16.1,-0.7000000000000001,2.35,0.256,2.1,2.1,1.0,-3.3,8.5,3.5,4.9,2.1,2.1,15.7,1205,98.0,80,23.0,9.4,63.6,2.1,2.7,56.7,1.17,5635,1.2,2.1,-1.725,2.1,6.0,15.7,2.1,0.4,2.3,16.5,11.6,6.5,-1.8,-4.8,2.1,36.2,1.3,68.5,12.0,2.1,5.0,Paul George,2014,2.5
1.96,-1.48,2.1333333333333333,-0.95,2.5,-1.875,8,2.0500000000000003,-0.7200000000000001,41.3,-1.7,27.1,1.2,6.3,16.5,-1.0,2.2,0.1889999999999999,1.2,1.2,1.0,-0.15,8.3,4.0,4.9,2.5,1.2,15.1,1206,101.5,81,24.8,9.5,62.6,2.5,2.6,65.5,1.15,5811,1.3,2.5,-1.1,2.5,6.0,16.5,2.5,0.5,2.8,16.7,12.1,10.9,0.5,0.8,1.2,34.8,1.8,67.9,13.0,2.5,4.9,Paul George,2016,3.1
1.44,-0.0799999999999999,1.7666666666666666,-0.95,3.1,-0.4499999999999999,8,1.6,0.0,40.6,-0.6333333333333333,24.9,-0.8000000000000002,6.0,16.8,-0.0999999999999999,1.7,0.143,-0.8000000000000002,3.1,1.2,-0.3999999999999999,8.0,3.8,3.1,2.8,0.1,13.6,1207,107.2,74,23.6,9.6,60.8,2.8,2.2,66.8,1.18,5435,1.0,-0.8000000000000002,-0.35,2.8,5.8,16.1,2.8,0.5,2.7,21.2,9.7,9.1,-2.4,1.6,2.5,35.9,1.8,66.0,13.0,2.8,3.4,Paul George,2017,0.9
